,Word,Count
4332,dingalan,1536
4333,dinapigue,1535
4334,dinalupihan,1534
4335,dinalungan,1533
4336,dinaig,1532
4337,diminution,1531
4338,dimanpudso,1530
4339,diliman,1529
4340,dilg,1528
4341,dilasag,1527
4342,digos,1526
4343,digital,1525
4344,digging,1524
4345,diffun,1523
4346,differently,1522
4347,differential,1521
4348,different,1520
4349,dietetics,1519
4350,dietary,1518
4351,diesel,1517
4352,diems,1516
4353,diaper,1515
4354,dialysis,1514
4355,dialect,1513
4356,diagnostic,1512
4357,diagnosis,1511
4358,diabetes,1510
4359,dhvtsu,1509
4360,dhud,1508
4361,devolution,1507
4362,devise,1506
4363,device,1505
4364,developmenti,1504
4365,developmental,1503
4366,development,1502
4367,developer,1501
4368,devastation,1500
4369,deu,1499
4370,deterring,1498
4371,deterrent,1497
4372,deterrence,1496
4373,determination,1495
4374,detering,1494
4375,detention,1493
4376,detector,1492
4377,detection,1491
4378,detectable,1490
4379,detainee,1489
4380,detained,1488
4381,detailed,1487
4382,detail,1486
4383,destruction,1485
4384,destitute,1484
4385,destination,1483
4386,despoil,1482
4387,desk,1481
4388,desist,1480
4389,desirable,1479
4390,desirability,1478
4391,designs,1477
4392,designation,1476
4393,designated,1475
4394,design,1474
4395,deserving,1473
4396,desecration,1472
4397,descriptive,1471
4398,descendant,1470
4399,dermatology,1469
4400,derivative,1468
4401,derelict,1467
4402,deregulation,1466
4403,deputy,1465
4404,dept,1464
4405,deprivation,1463
4406,depression,1462
4407,depressed,1461
4408,depository,1460
4409,depositor,1459
4410,depositary,1458
4411,deposit,1457
4412,deployment,1456
4413,deploy,1455
4414,depiction,1454
4415,dependent,1453
4416,departure,1452
4417,departmental,1451
4418,department,1450
4419,deparment,1449
4420,dentistry,1448
4421,dentist,1447
4422,dental,1446
4423,density,1445
4424,denr,1444
4425,dengvaxia,1443
4426,dengue,1442
4427,den,1441
4428,demonstration,1440
4429,demonstrated,1439
4430,demonstation,1438
4431,demolition,1437
4432,democratization,1436
4433,demand,1435
4434,delivery,1434
4435,delinquent,1433
4436,delinquency,1432
4437,delineation,1431
4438,delict,1430
4439,deliberation,1429
4440,delegate,1428
4441,delay,1427
4442,deklarasyon,1426
4443,degree,1425
4444,degrading,1424
4445,degradable,1423
4446,degeneration,1422
4447,definition,1421
4448,definite,1420
4449,defining,1419
4450,define,1418
4451,defilement,1417
4452,deficit,1416
4453,deficiency,1415
4454,defibrillator,1414
4455,defense,1413
4456,defender,1412
4457,defendant,1411
4458,defective,1410
4459,defect,1409
4460,defamation,1408
4461,defacement,1407
4462,deed,1406
4463,dedvmh,1405
4464,deduction,1404
4465,decreee,1403
4466,decreed,1402
4467,decree,1401
4468,declaring,1400
4469,declaration,1399
4470,decision,1398
4471,decibel,1397
4472,deceptive,1396
4473,december,1395
4474,decedent,1394
4475,deceased,1393
4476,decahydrate,1392
4477,debt,1391
4478,debris,1390
4479,debit,1389
4480,debate,1388
4481,death,1387
4482,dealer,1386
4483,dealears,1385
4484,deafness,1384
4485,deaf,1383
4486,deadly,1382
4487,deadline,1381
4488,dead,1380
4489,de,1379
4490,dd,1378
4491,days,1377
4492,daycare,1376
4493,day,1375
4494,davao,1374
4495,daugthers,1373
4496,daughter,1372
4497,datu,1371
4498,dated,1370
4499,date,1369
4500,database,1368
4501,databank,1367
4502,data,1366
4503,dasmariñas,1365
4504,dasmarinas,1364
4505,dashcam,1363
4506,dashboard,1362
4507,dar,1361
4508,dapa,1360
4509,dangerous,1359
4510,danger,1358
4511,dance,1357
4512,danao,1356
4513,damortis,1355
4514,damage,1354
4515,dairy,1353
4516,daily,1352
4517,dagupan,1351
4518,daet,1350
4519,dabaw,1349
4520,daanbantayan,1348
4521,da,1347
4522,cytotec,1346
4523,cylinder,1345
4524,cycle,1344
4525,cyberspace,1343
4526,cybersex,1342
4527,cybersecurity,1341
4528,cyberdefense,1340
4529,cybercrime,1339
4530,cyber,1338
4531,cyanide,1337
4532,cwds,1336
4533,cutting,1335
4534,customs,1334
4535,customer,1333
4536,custom,1332
4537,custody,1331
4538,custodial,1330
4539,curriculum,1329
4540,curricular,1328
4541,current,1327
4542,currency,1326
4543,curb,1325
4544,cup,1324
4545,cumulative,1323
4546,culvert,1322
4547,culture,1321
4548,cultural,1320
4549,cultivator,1319
4550,cultivation,1318
4551,culmination,1317
4552,culminating,1316
4553,culasian,1315
4554,cubic,1314
4555,ctu,1313
4556,ct,1312
4557,csus,1311
4558,csos,1310
4559,csns,1309
4560,csn,1308
4561,csis,1307
4562,csc,1306
4563,crystal,1305
4564,crybercrime,1304
4565,cruz,1303
4566,crustacea,1302
4567,crush,1301
4568,cruelty,1300
4569,cruel,1299
4570,crude,1298
4571,crucial,1297
4572,crossfire,1296
4573,cross,1295
4574,crop,1294
4575,criticism,1293
4576,critical,1292
4577,criterion,1291
4578,cristobal,1290
4579,cristo,1289
4580,crisis,1288
4581,criminology,1287
4582,criminologist,1286
4583,criminality,1285
4584,criminal,1284
4585,crime,1283
4586,crew,1282
4587,crescent,1281
4588,crematory,1280
4589,creek,1279
4590,creditor,1278
4591,credit,1277
4592,credible,1276
4593,credibility,1275
4594,credential,1274
4595,creatng,1273
4596,creative,1272
4597,creation,1271
4598,crash,1270
4599,craftsman,1269
4600,crab,1268
4601,cpsu,1267
4602,cpr,1266
4603,covered,1265
4604,coverage,1264
4605,covenants,1263
4606,covenant,1262
4607,cove,1261
4608,court,1260
4609,course,1259
4610,coupon,1258
4611,couple,1257
4612,countryside,1256
4613,country,1255
4614,counting,1254
4615,countertrade,1253
4616,counterfeit,1252
4617,counter,1251
4618,count,1250
4619,counselor,1249
4620,counsel,1248
4621,council,1247
4622,cottage,1246
4623,coterminous,1245
4624,cotabato,1244
4625,cost,1243
4626,cosmetology,1242
4627,cosmetological,1241
4628,cosmetic,1240
4629,corruption,1239
4630,corrupt,1238
4631,corridor,1237
4632,corresponding,1236
4633,corrective,1235
4634,correctional,1234
4635,correction,1233
4636,correct,1232
4637,corpus,1231
4638,corps,1230
4639,corporative,1229
4640,corporation,1228
4641,corporate,1227
4642,corporal,1226
4643,corp,1225
4644,coron,1224
4645,corn,1223
4646,cordova,1222
4647,cordillera,1221
4648,cord,1220
4649,coral,1219
4650,copyright,1218
4651,copy,1217
4652,copra,1216
4653,cop,1215
4654,coordinator,1214
4655,coordination,1213
4656,coordinating,1212
4657,cooperative,1211
4658,cooperation,1210
4659,cooler,1209
4660,conviction,1208
4661,conveyance,1207
4662,conversion,1206
4663,converging,1205
4664,convergent,1204
4665,conventional,1203
4666,convention,1202
4667,convenience,1201
4668,controlled,1200
4669,control,1199
4670,contribution,1198
4671,contribute,1197
4672,contractualization,1196
4673,contractual,1195
4674,contractor,1194
4675,contracting,1193
4676,contract,1192
4677,contraband,1191
4678,contolled,1190
4679,contituents,1189
4680,continuous,1188
4681,continuity,1187
4682,continued,1186
4683,continous,1185
4684,contingent,1184
4685,contingency,1183
4686,content,1182
4687,contempt,1181
4688,contamination,1180
4689,contaminant,1179
4690,contains,1178
4691,containing,1177
4692,container,1176
4693,contact,1175
4694,consumption,1174
4695,consumer,1173
4696,consum,1172
4697,consultative,1171
4698,consultation,1170
4699,consultas,1169
4700,consultant,1168
4701,consular,1167
4702,consul,1166
4703,construction,1165
4704,constitutional,1164
4705,constitution,1163
4706,constituent,1162
4707,constant,1161
4708,conspiracy,1160
4709,conspicuous,1159
4710,consortium,1158
4711,consolidation,1157
4712,consolidated,1156
4713,consolacion,1155
4714,consistent,1154
4715,consideration,1153
4716,conserving,1152
4717,conserve,1151
4718,conservaton,1150
4719,conservation,1149
4720,consequent,1148
4721,consequence,1147
4722,consent,1146
4723,consecutive,1145
4724,consciousness,1144
4725,consanguinity,1143
4726,connectiosn,1142
4727,connection,1141
4728,conjugal,1140
4729,congressional,1139
4730,congress,1138
4731,congregation,1137
4732,congestion,1136
4733,congenital,1135
4734,confraternity,1134
4735,conflict,1133
4736,confiscation,1132
4737,confirmation,1131
4738,confinement,1130
4739,confidentiality,1129
4740,confidential,1128
4741,confidence,1127
4742,confession,1126
4743,conferment,1125
4744,conference,1124
4745,conduit,1123
4746,conductor,1122
4747,conduct,1121
4748,condonation,1120
4749,condominium,1119
4750,conditional,1118
4751,condition,1117
4752,concussion,1116
4753,concurrence,1115
4754,concubinage,1114
4755,conciousness,1113
4756,conciliation,1112
4757,concession,1111
4758,concerted,1110
4759,concert,1109
4760,concerned,1108
4761,concern,1107
4762,conception,1106
4763,concept,1105
4764,concepcion,1104
4765,conceals,1103
4766,concealment,1102
4767,comsumers,1101
4768,computer,1100
4769,computation,1099
4770,compulsory,1098
4771,compulsive,1097
4772,compulsary,1096
4773,compromise,1095
4774,comprehensive,1094
4775,compostella,1093
4776,compostela,1092
4777,composition,1091
4778,component,1090
4779,compliance,1089
4780,complex,1088
4781,completion,1087
4782,complete,1086
4783,complementary,1085
4784,complement,1084
4785,complaints,1083
4786,complaint,1082
4787,competitiveness,1081
4788,competitive,1080
4789,competititve,1079
4790,competition,1078
4791,competions,1077
4792,competency,1076
4793,competence,1075
4794,compensatory,1074
4795,compensation,1073
4796,compensated,1072
4797,compels,1071
4798,compelete,1070
4799,company,1069
4800,commuting,1068
4801,commuter,1067
4802,communityservice,1066
4803,community,1065
4804,communities,1064
4805,communication,1063
4806,communicable,1062
4807,communial,1061
4808,commonwealth,1060
4809,common,1059
4810,commodity,1058
4811,committee,1057
4812,commitment,1056
4813,commitee,1055
4814,commissioning,1054
4815,commissioner,1053
4816,commissioned,1052
4817,commission,1051
4818,commision,1050
4819,commercialization,1049
4820,commercial,1048
4821,commerce,1047
4822,commentary,1046
4823,commencement,1045
4824,commemorative,1044
4825,commemoration,1043
4826,commander,1042
4827,command,1041
4828,comission,1040
4829,comic,1039
4830,comfort,1038
4831,comelec,1037
4832,combination,1036
4833,combatant,1035
4834,combat,1034
4835,columnist,1033
4836,collegiate,1032
4837,college,1031
4838,collector,1030
4839,collective,1029
4840,collection,1028
4841,collateral,1027
4842,collar,1026
4843,collaborative,1025
4844,cold,1024
4845,cola,1023
4846,coin,1022
4847,coffee,1021
4848,coercion,1020
4849,coeducational,1019
4850,coddlers,1018
4851,coddler,1017
4852,coconut,1016
4853,cocaine,1015
4854,coat,1014
4855,coastwise,1013
4856,coastal,1012
4857,coast,1011
4858,coalition,1010
4859,coal,1009
4860,coach,1008
4861,coa,1007
4862,co,1006
4863,cnsp,1005
4864,cluster,1004
4865,club,1003
4866,closure,1002
4867,closing,1001
4868,closed,1000
4869,close,999
4870,cloning,998
4871,cloa,997
4872,clinical,996
4873,clinic,995
4874,climate,994
4875,client,993
4876,clerical,992
4877,clearinghouses,991
4878,clearinghouse,990
4879,clearing,989
4880,clearance,988
4881,clear,987
4882,cleanliness,986
4883,cleaning,985
4884,clean,984
4885,claveria,983
4886,clause,982
4887,classroom,981
4888,classification,980
4889,class,979
4890,clarkfield,978
4891,clark,977
4892,claiming,976
4893,claim,975
4894,ciw,974
4895,civilian,973
4896,civil,972
4897,civic,971
4898,ciu,970
4899,cityhood,969
4900,city,968
4901,citizenship,967
4902,citizens,966
4903,citizenry,965
4904,citizen,964
4905,cisfa,963
4906,circumvention,962
4907,circumstance,961
4908,circumferential,960
4909,circuit,959
4910,cinematographic,958
4911,cinema,957
4912,cigarette,956
4913,cigar,955
4914,ciac,954
4915,church,953
4916,chronic,952
4917,chrolide,951
4918,christmas,950
4919,christian,949
4920,cholesterol,948
4921,choking,947
4922,choice,946
4923,chocolate,945
4924,chloroflourocarbons,944
4925,chloride,943
4926,chiropractic,942
4927,chinese,941
4928,china,940
4929,chimaera,939
4930,childrens,938
4931,children,937
4932,childproof,936
4933,childhood,935
4934,childcare,934
4935,childbirth,933
4936,child,932
4937,chief,931
4938,chidlren,930
4939,chicomangrove,929
4940,chemistry,928
4941,chemical,927
4942,ched,926
4943,checkpoint,925
4944,checklist,924
4945,checked,923
4946,check,922
4947,cheaper,921
4948,cheap,920
4949,chattel,919
4950,chat,918
4951,chastity,917
4952,chasing,916
4953,chartered,915
4954,charter,914
4955,charles,913
4956,charity,912
4957,charitable,911
4958,charging,910
4959,charges,909
4960,charge,908
4961,characteristic,907
4962,character,906
4963,chapter,905
4964,changing,904
4965,change,903
4966,championship,902
4967,chamber,901
4968,challenge,900
4969,chairperson,899
4970,chairman,898
4971,chaging,897
4972,cestraeus,896
4973,cessation,895
4974,cervical,894
4975,cervantes,893
4976,certification,892
4977,certificate,891
4978,certain,890
4979,cerebral,889
4980,cereal,888
4981,century,887
4982,centum,886
4983,centrum,885
4984,centre,884
4985,centralized,883
4986,central,882
4987,centered,881
4988,center,880
4989,centenarian,879
4990,centavo,878
4991,cent,877
4992,census,876
4993,censorship,875
4994,cemetery,874
4995,cemento,873
4996,celluloid,872
4997,cellular,871
4998,cellphone,870
4999,cell,869
5000,celestino,868
5001,celebration,867
5002,ceiling,866
5003,cebu,865
5004,cease,864
5005,cdc,863
5006,cda,862
5007,cctv,861
5008,cc,860
5009,cawayan,859
5010,cavite,858
5011,cave,857
5012,cause,856
5013,cauayan,855
5014,catv,854
5015,catholic,853
5016,category,852
5017,cateel,851
5018,catee,850
5019,catchment,849
5020,catching,848
5021,catastrophe,847
5022,catarman,846
5023,catanduanes,845
5024,cat,844
5025,casualty,843
5026,casual,842
5027,castration,841
5028,casting,840
5029,castañeda,839
5030,castaneda,838
5031,casino,837
5032,casiguran,836
5033,cash,835
5034,casecnan,834
5035,case,833
5036,cartel,832
5037,carta,831
5038,carrying,830
5039,carrier,829
5040,carriages,828
5041,carriage,827
5042,carrascal,826
5043,carp,825
5044,carnapping,824
5045,carnapped,823
5046,carnap,822
5047,carnal,821
5048,carmen,820
5049,carlota,819
5050,carlos,818
5051,caring,817
5052,carigara,816
5053,cargo,815
5054,caregiving,814
5055,caregiver,813
5056,career,812
5057,care,811
5058,cardiopulmonary,810
5059,cardiomyopathy,809
5060,cardio,808
5061,cardinal,807
5062,card,806
5063,carcinogen,805
5064,carcar,804
5065,carbonated,803
5066,carbon,802
5067,caraga,801
5068,carabao,800
5069,car,799
5070,capturing,798
5071,captivity,797
5072,captive,796
5073,captions,795
5074,caption,794
5075,captain,793
5076,capiz,792
5077,capitalization,791
5078,capital,790
5079,capas,789
5080,capacity,788
5081,capable,787
5082,capability,786
5083,cap,785
5084,canvassing,784
5085,canvas,783
5086,cantilan,782
5087,canteen,781
5088,canoreco,780
5089,cane,779
5090,candy,778
5091,candidate,777
5092,candidacy,776
5093,candicacy,775
5094,candaping,774
5095,cancer,773
5096,cancellation,772
5097,canal,771
5098,campus,770
5099,campaigning,769
5100,campaign,768
5101,camp,767
5102,camotes,766
5103,camiling,765
5104,camers,764
5105,camera,763
5106,camarines,762
5107,calorie,761
5108,caloocan,760
5109,caller,759
5110,call,758
5111,calendar,757
5112,calbayog,756
5113,calauag,755
5114,calatrava,754
5115,calapan,753
5116,calamity,752
5117,calamities,751
5118,calamba,750
5119,caipilan,749
5120,cainta,748
5121,cagayan,747
5122,caffeinated,746
5123,cafeteria,745
5124,cafe,744
5125,cadiz,743
5126,cadaver,742
5127,cadastral,741
5128,cadacad,740
5129,cacao,739
5130,cabuyao,738
5131,cabusao,737
5132,cable,736
5133,cabinet,735
5134,cabarroquis,734
5135,cabangahan,733
5136,cabanatuan,732
5137,cabadbaran,731
5138,caa,730
5139,byway,729
5140,bypassed,728
5141,by,727
5142,buyot,726
5143,buyer,725
5144,buy,724
5145,buwan,723
5146,butuan,722
5147,business,721
5148,bus,720
5149,buruanga,719
5150,bursary,718
5151,burial,717
5152,burgos,716
5153,bureaucratic,715
5154,bureaucracy,714
5155,bureau,713
5156,burden,712
5157,bunawan,711
5158,bump,710
5159,bullying,709
5160,bulletin,708
5161,bulk,707
5162,bulb,706
5163,bulagog,705
5164,bulacan,704
5165,bukidnon,703
5166,built,702
5167,buildings,701
5168,building,700
5169,builder,699
5170,build,698
5171,buhisan,697
5172,buhi,696
5173,buga,695
5174,buffer,694
5175,budkidnon,693
5176,budgeting,692
5177,budgetary,691
5178,budget,690
5179,bucor,689
5180,bucas,688
5181,bubble,687
5182,bsu,686
5183,bsp,685
5184,bsdo,684
5185,brownlee,683
5186,bronze,682
5187,broker,681
5188,broadsheet,680
5189,broader,679
5190,broadcasting,678
5191,broadcast,677
5192,broadband,676
5193,broad,675
5194,british,674
5195,brigade,673
5196,bridge,672
5197,bride,671
5198,bribery,670
5199,breeding,669
5200,breastfeeding,668
5201,breast,667
5202,breasfeeding,666
5203,breakfast,665
5204,brdc,664
5205,brda,663
5206,brangay,662
5207,brand,661
5208,branch,660
5209,brain,659
5210,braille,658
5211,bracket,657
5212,bpsu,656
5213,bpo,655
5214,bpeza,654
5215,bpa,653
5216,boy,652
5217,boxing,651
5218,boxer,650
5219,box,649
5220,boundary,648
5221,bouncing,647
5222,boulevard,646
5223,bottom,645
5224,bottled,644
5225,botica,643
5226,botcha,642
5227,botanical,641
5228,bot,640
5229,boston,639
5230,borrowing,638
5231,borrower,637
5232,borne,636
5233,born,635
5234,border,634
5235,borax,633
5236,boracay,632
5237,book,631
5238,booby,630
5239,bonus,629
5240,bongao,628
5241,bone,627
5242,bond,626
5243,bonbon,625
5244,bonafide,624
5245,bona,623
5246,bomb,622
5247,boki,621
5248,bohol,620
5249,bogo,619
5250,body,618
5251,bocaue,617
5252,boc,616
5253,bobon,615
5254,boat,614
5255,boarding,613
5256,board,612
5257,boac,611
5258,blueprint,610
5259,bloodborne,609
5260,blood,608
5261,blisttda,607
5262,blinker,606
5263,blind,605
5264,blg,604
5265,bleeding,603
5266,blatche,602
5267,blade,601
5268,blacklisting,600
5269,black,599
5270,bjmp,598
5271,biñan,597
5272,biweekly,596
5273,bite,595
5274,bisphenol,594
5275,bishop,593
5276,bisexual,592
5277,birthing,591
5278,birth,590
5279,biri,589
5280,birdc,588
5281,bird,587
5282,bir,586
5283,biphenyls,585
5284,bioterrorism,584
5285,biotechnology,583
5286,biometrics,582
5287,biological,581
5288,biofuels,580
5289,biofuel,579
5290,bioethanol,578
5291,biodiversity,577
5292,biodiesel,576
5293,biodegradable,575
5294,bio,574
5295,binangonan,573
5296,binan,572
5297,binalbagan,571
5298,binakayan,570
5299,billing,569
5300,billiard,568
5301,billboard,567
5302,bill,566
5303,biliran,565
5304,bilibid,564
5305,bilateral,563
5306,bilang,562
5307,bikol,561
5308,bikeways,560
5309,bike,559
5310,bignay,558
5311,bigger,557
5312,bigbiga,556
5313,big,555
5314,biennale,554
5315,bidding,553
5316,bidani,552
5317,bid,551
5318,bicyclist,550
5319,bicycling,549
5320,bicycle,548
5321,bicol,547
5322,bicameral,546
5323,bible,545
5324,bias,544
5325,bi,543
5326,bhw,542
5327,bfp,541
5328,bfad,540
5329,bf,539
5330,beverage,538
5331,betting,537
5332,better,536
5333,betrayal,535
5334,best,534
5335,bessang,533
5336,berta,532
5337,bernadette,531
5338,bereavement,530
5339,benito,529
5340,benham,528
5341,benguet,527
5342,benefit,526
5343,beneficiary,525
5344,beneficiaries,524
5345,beneficial,523
5346,benedicto,522
5347,bench,521
5348,belt,520
5349,belief,519
5350,belching,518
5351,being,517
5352,behnham,516
5353,behavioral,515
5354,behavior,514
5355,behalf,513
5356,bed,512
5357,beauty,511
5358,beach,510
5359,bcpc,509
5360,baybayin,508
5361,bayaning,507
5362,bayanihan,506
5363,bayani,505
5364,bayan,504
5365,bay,503
5366,bawat,502
5367,battle,501
5368,battery,500
5369,battered,499
5370,bato,498
5371,batangas,497
5372,batanes,496
5373,batac,495
5374,bataan,494
5375,bata,493
5376,basis,492
5377,basin,491
5378,basilan,490
5379,basic,489
5380,bases,488
5381,baseline,487
5382,based,486
5383,base,485
5384,barter,484
5385,barrio,483
5386,barrel,482
5387,barotac,481
5388,barili,480
5389,bargaining,479
5390,bareboat,478
5391,barbering,477
5392,barasoain,476
5393,barangays,475
5394,barangay,474
5395,bar,473
5396,bantayan,472
5397,bansa,471
5398,bankruptcy,470
5399,banking,469
5400,bank,468
5401,bangsamoro,467
5402,bangoy,466
5403,bangko,465
5404,banayoyo,464
5405,banay,463
5406,banana,462
5407,banahaw,461
5408,ban,460
5409,bamboo,459
5410,bals,458
5411,balogo,457
5412,balloon,456
5413,ballet,455
5414,baliuag,454
5415,balinsasayao,453
5416,balingoan,452
5417,balingasag,451
5418,balikbayan,450
5419,balik,449
5420,baliis,448
5421,balidbed,447
5422,baler,446
5423,balatukan,445
5424,balaoan,444
5425,balangay,443
5426,balanga,442
5427,balanced,441
5428,balance,440
5429,balamban,439
5430,bakong,438
5431,bakod,437
5432,bakery,436
5433,bail,435
5434,bai,434
5435,baguio,433
5436,bagong,432
5437,bago,431
5438,bagac,430
5439,bag,429
5440,bacteria,428
5441,bacoor,427
5442,bacolor,426
5443,bacolod,425
5444,backwages,424
5445,backriders,423
5446,background,422
5447,back,421
5448,baby,420
5449,ay,419
5450,away,418
5451,awareness,417
5452,awardees,416
5453,awardee,415
5454,award,414
5455,avoid,413
5456,avocado,412
5457,aviation,411
5458,average,410
5459,avenue,409
5460,avas,408
5461,availment,407
5462,available,406
5463,availability,405
5464,autopsy,404
5465,autonomy,403
5466,autonomous,402
5467,automobile,401
5468,automation,400
5469,automatic,399
5470,automated,398
5471,autism,397
5472,authorship,396
5473,authorized,395
5474,authorization,394
5475,authority,393
5476,author,392
5477,authentication,391
5478,aurora,390
5479,august,389
5480,augmentation,388
5481,auditory,387
5482,auditor,386
5483,auditing,385
5484,audit,384
5485,audiovisual,383
5486,audiology,382
5487,audiologists,381
5488,audiologic,380
5489,audio,379
5490,audience,378
5491,auction,377
5492,attrition,376
5493,attribute,375
5494,attorney,374
5495,attire,373
5496,attendant,372
5497,attendance,371
5498,attempt,370
5499,attainment,369
5500,attack,368
5501,attachment,367
5502,attached,366
5503,attache,365
5504,atomic,364
5505,atmospheric,363
5506,atmosphere,362
5507,atm,361
5508,atleast,360
5509,athletic,359
5510,athletes,358
5511,athlete,357
5512,at,356
5513,astronomical,355
5514,astronimical,354
5515,asthma,353
5516,assumption,352
5517,association,351
5518,associated,350
5519,associate,349
5520,assitance,348
5521,assistant,347
5522,assistance,346
5523,assist,345
5524,assignment,344
5525,asset,343
5526,assessments,342
5527,assessment,341
5528,assesment,340
5529,assembly,339
5530,assembler,338
5531,assemble,337
5532,assault,336
5533,aspiration,335
5534,asperger,334
5535,aspect,333
5536,aspartame,332
5537,aside,331
5538,asian,330
5539,asia,329
5540,asfour,328
5541,ascomo,327
5542,asbestos,326
5543,asa,325
5544,artistic,324
5545,artista,323
5546,artist,322
5547,artis,321
5548,article,320
5549,arterial,319
5550,art,318
5551,arresto,317
5552,arresting,316
5553,arrest,315
5554,arrears,314
5555,arrearages,313
5556,arrangement,312
5557,arnis,311
5558,army,310
5559,arms,309
5560,armor,308
5561,armm,307
5562,armed,306
5563,armchair,305
5564,aritcle,304
5565,argao,303
5566,arena,302
5567,area,301
5568,archive,300
5569,architecture,299
5570,architect,298
5571,archipelago,297
5572,archipelagic,296
5573,arcade,295
5574,arc,294
5575,arbor,293
5576,arbitration,292
5577,arbitrary,291
5578,arbiter,290
5579,araw,289
5580,aral,288
5581,arabic,287
5582,aquisition,286
5583,aquino,285
5584,aquifer,284
5585,aquatic,283
5586,aquarium,282
5587,april,281
5588,appurtenant,280
5589,approved,279
5590,approval,278
5591,appropriationsi,277
5592,appropriation,276
5593,appropriating,275
5594,appropriate,274
5595,approach,273
5596,appro,272
5597,apprenticeship,271
5598,apprentice,270
5599,apprehension,269
5600,appreciation,268
5601,appraisal,267
5602,apportionment,266
5603,appointment,265
5604,appointive,264
5605,appointee,263
5606,appointed,262
5607,appoinments,261
5608,application,260
5609,applicant,259
5610,applicable,258
5611,appearance,257
5612,appeal,256
5613,apo,255
5614,apas,254
5615,ao,253
5616,antonio,252
5617,antique,251
5618,antipolo,250
5619,antimicrobial,249
5620,anticompetitive,248
5621,anti,247
5622,anthem,246
5623,antequera,245
5624,anotation,244
5625,annum,243
5626,annulment,242
5627,annuity,241
5628,annual,240
5629,annotation,239
5630,anniversary,238
5631,annex,237
5632,animal,236
5633,angeles,235
5634,angara,234
5635,ang,233
5636,and,232
5637,ancestral,231
5638,anaphylaxis,230
5639,analytical,229
5640,analysis,228
5641,anact,227
5642,an,226
5643,amusement,225
5644,amtic,224
5645,ample,223
5646,ampayon,222
5647,amount,221
5648,amortization,220
5649,amongst,219
5650,amnesty,218
5651,ammunition,217
5652,amity,216
5653,america,215
5654,amendnig,214
5655,amendment,213
5656,amending,212
5657,amelioration,211
5658,ambulatory,210
5659,ambulance,209
5660,amblyopia,208
5661,amateur,207
5662,amang,206
5663,amanah,205
5664,amalgamation,204
5665,amalgam,203
5666,amai,202
5667,alzheimer,201
5668,alumnus,200
5669,alternative,199
5670,altered,198
5671,allowance,197
5672,allowable,196
5673,allotment,195
5674,allocation,194
5675,allied,193
5676,alley,192
5677,alleviation,191
5678,allergy,190
5679,allergen,189
5680,allegiance,188
5681,allegation,187
5682,all,186
5683,aliwagwag,185
5684,alive,184
5685,alike,183
5686,alienation,182
5687,alienable,181
5688,alien,180
5689,alfonso,179
5690,alert,178
5691,alejo,177
5692,alcoholic,176
5693,alcohol,175
5694,albay,174
5695,alawaddin,173
5696,alarm,172
5697,alam,171
5698,alai,170
5699,alabel,169
5700,al,168
5701,aklan,167
5702,airwave,166
5703,airtime,165
5704,airport,164
5705,airline,163
5706,aircraft,162
5707,airborne,161
5708,air,160
5709,aipos,159
5710,aids,158
5711,aided,157
5712,aide,156
5713,aid,155
5714,agusan,154
5715,agus,153
5716,aguinaldo,152
5717,aguak,151
5718,agroforestry,150
5719,agroforestation,149
5720,agro,148
5721,agritourism,147
5722,agrikultura,146
5723,agriculturist,145
5724,agriculture,144
5725,agricultural,143
5726,agribusiness,142
5727,agri,141
5728,agreements,140
5729,agreement,139
5730,agreed,138
5731,agrarian,137
5732,agra,136
5733,agosto,135
5734,agoo,134
5735,agoncillo,133
5736,aglipay,132
5737,aging,131
5738,aggressive,130
5739,aggregate,129
5740,aggravating,128
5741,aggravated,127
5742,agent,126
5743,agency,125
5744,aged,124
5745,age,123
5746,againts,122
5747,aftermath,121
5748,afp,120
5749,afma,119
5750,afforestation,118
5751,affordable,117
5752,affordability,116
5753,affinity,115
5754,affiliation,114
5755,affiliated,113
5756,affiliate,112
5757,affected,111
5758,affair,110
5759,afaq,109
5760,afab,108
5761,aerosol,107
5762,aeroponics,106
5763,aeronautics,105
5764,aerial,104
5765,advocate,103
5766,advisory,102
5767,advisor,101
5768,advertisments,100
5769,advertising,99
5770,advertiser,98
5771,advertisement,97
5772,adverse,96
5773,advantage,95
5774,advancement,94
5775,advanced,93
5776,advance,92
5777,adultery,91
5778,adulterated,90
5779,adult,89
5780,adoptive,88
5781,adoption,87
5782,adopter,86
5783,adopt,85
5784,adolescent,84
5785,admission,83
5786,admissibility,82
5787,admiralty,81
5788,adminstration,80
5789,administrator,79
5790,administrative,78
5791,administration,77
5792,adlaw,76
5793,adjustment,75
5794,adjudication,74
5795,adherence,73
5796,adha,72
5797,adequate,71
5798,adelina,70
5799,address,69
5800,additive,68
5801,additional,67
5802,addition,66
5803,addiction,65
5804,added,64
5805,adaptation,63
5806,ad,62
5807,acupuncture,61
5808,actual,60
5809,actor,59
5810,acto,58
5811,actno,57
5812,activity,56
5813,active,55
5814,action,54
5815,acted,53
5816,actamending,52
5817,act,51
5818,across,50
5819,acquisition,49
5820,acountability,48
5821,acivities,47
5822,acidification,46
5823,acid,45
5824,achievement,44
5825,acef,43
5826,accurate,42
5827,accuracy,41
5828,accrediting,40
5829,accredited,39
5830,accreditation,38
5831,accounting,37
5832,accountant,36
5833,accountancy,35
5834,accountable,34
5835,accountability,33
