,bill_id,long_title,bill_status
11002,14SBN-1447,modernization resource information authority,Pending
11003,14SBN-1446,international humanitarian serious international universal jurisdiction special related,Pending
11004,14SBN-1445,local,Pending
11005,14SBN-1444,disaster risk management capability disaster management council disaster risk management plan,Pending
11006,14SBN-1443,retail plastic plastic bag collection,Pending
11007,14SBN-1442,commission enforcement public,Pending
11008,14SBN-1441,barangay local,Pending
11010,14SBN-1439,establishment breast care region,Pending
11011,14SBN-1438,protection credit card ceiling interest credit card similar cash facility,Pending
11012,14SBN-1437,jurisdiction commission human,Pending
11013,14SBN-1436,abuse,Pending
11014,14SBN-1435,creation safety child motor child,Pending
11015,14SBN-1434,synchronized election particular election administrative,Pending
11016,14SBN-1433,equal opportunity athletic scholarship sport,Pending
11018,14SBN-1431,civil video similar visual recording device testamentary disposition estate decedent,Pending
11019,14SBN-1430,business enterprise enterprise,Pending
11020,14SBN-1429,placement nonmobile support,Pending
11021,14SBN-1428,paragraph local,Pending
11022,14SBN-1427,principle command responsibility,Pending
11023,14SBN-1426,rate amusement tax admission local related,Pending
11024,14SBN-1425,special poverty alleviation school supplemental feeding related poverty alleviation minimum basic need approach poor country related,Pending
11025,14SBN-1424,sport,Pending
11026,14SBN-1423,development utilization commercialization renewable energy,Pending
11027,14SBN-1422,development adoption consolidation small participation corporate sector production high value,Pending
11028,14SBN-1421,comprehensive agricultural agricultural,Pending
11030,14SBN-1419,coast guard department transportation separate distinct uniformed service,Pending
11031,14SBN-1418,land administration,Pending
11032,14SBN-1417,age composition local,Pending
11033,14SBN-1416,illegal armed police insignia dress,Pending
11034,14SBN-1415,additional retirement judiciary,Pending
11035,14SBN-1414,bureau custom prosecute custom tariff custom,Pending
11036,14SBN-1413,public registration annual inspection marking common land wearing driver identification accountability,Pending
11037,14SBN-1412,maritime safety enhance maritime security safeguard marine environment coast guard,Pending
11038,14SBN-1411,obstruction apprehension prosecution criminal,Pending
11039,14SBN-1410,light rail transit authority railway authority railway transportation issuance adequate efficient railway transportation system,Pending
11040,14SBN-1409,custom,Pending
11041,14SBN-1408,inclusion disability cash,Pending
11042,14SBN-1407,consciousness day elimination violence,Pending
11043,14SBN-1406,legitimation age family,Pending
11044,14SBN-1405,health day,Pending
11045,14SBN-1404,responsive health care need people nonpatentable importation early development lower access supply quality certain intellectual property,Pending
11046,14SBN-1403,libel similar,Pending
11047,14SBN-1402,good faith food form liability,Pending
11049,14SBN-1400,additional retirement judiciary,Pending
11050,14SBN-1399,sport authority overall development promotion regulation sport structure,Pending
11051,14SBN-1398,welfare exercise profession,Pending
11052,14SBN-1397,modernization atmospheric geophysical astronomical administration,Pending
11053,14SBN-1396,food authority food corporation food development regulatory administration,Pending
11054,14SBN-1395,environmental natural accounting system responsible implementation institutional responsible,Pending
11055,14SBN-1394,representation elderly local special local,Pending
11056,14SBN-1393,living wage public private mechanism proper,Pending
11057,14SBN-1392,manner date election sectoral,Pending
11058,14SBN-1391,natural park province special ecological tourism zone,Pending
11059,14SBN-1390,commission generation development manufacture promotion market,Pending
11060,14SBN-1389,development railway system railway authority,Pending
11061,14SBN-1388,commission,Pending
11062,14SBN-1387,establishment congressional city barangay reading,Pending
11063,14SBN-1386,coverage rape crisis,Pending
11064,14SBN-1385,strategic missing recovery,Pending
11065,14SBN-1384,certain vagrancy,Pending
11066,14SBN-1383,state university system antique,Pending
11067,14SBN-1382,chamber commerce industry system efficiency effective delivery service commerce industry,Pending
11068,14SBN-1381,tourism primary engine investment employment growth development department tourism necessary investment,Pending
11069,14SBN-1380,promote entrepreneurship development small medium small,Pending
11070,14SBN-1379,old labor,Pending
11071,14SBN-1378,maritime industry,Pending
11072,14SBN-1377,protection computer fraud fraudulent,Pending
11073,14SBN-1376,promotion organic agriculture,Pending
11074,14SBN-1375,transmission indecent computer,Pending
11075,14SBN-1374,fiscal air time space,Pending
11076,14SBN-1373,health similar maternity literacy expectant,Pending
11077,14SBN-1372,early detection diagnosis intervention congenital hearing loss,Pending
11078,14SBN-1371,misappropriation personal information information mechanism protection identity theft,Pending
11079,14SBN-1370,annual productivity incentive private sector implementation,Pending
11081,14SBN-1368,smoking private senior pregnant tobacco regulation,Pending
11082,14SBN-1367,additional small irrigation administration board irrigation administration,Pending
11084,14SBN-1365,comprehensive fire science academy,Pending
11085,14SBN-1364,mechanism sustainable quality nursing education country,Pending
11086,14SBN-1363,crime adultery marital infidelity,Pending
11087,14SBN-1362,crime concubinage marital infidelity,Pending
11088,14SBN-1361,internal revenue,Pending
11089,14SBN-1360,department justice information admissibility quality testimony training appropriate testimony criminal indigent,Pending
11090,14SBN-1359,gender bias adultery concubinage,Pending
11091,14SBN-1358,institutional responsibility testimony criminal,Pending
11092,14SBN-1357,court medium publication certain,Pending
11093,14SBN-1356,private sector compensatory time biweekly work flexible credit,Pending
11094,14SBN-1355,task force uniform strategy violent crime,Pending
11095,14SBN-1354,board criminology,Pending
11096,14SBN-1353,incestuous sexual,Pending
11097,14SBN-1352,interim census regular,Pending
11098,14SBN-1351,exposure television cable,Pending
11099,14SBN-1350,civil,Pending
11100,14SBN-1349,human,Pending
11101,14SBN-1348,malversation crime,Pending
11102,14SBN-1347,local level position secretary,Pending
11103,14SBN-1346,computer innovative assistance elementary,Pending
11104,14SBN-1345,evaluation public private rate teenage pregnancy,Pending
11105,14SBN-1344,older institutional community domestic violence sexual assault outreach available violence,Pending
11106,14SBN-1343,gender bias qualified seduction imposable penalty,Pending
11107,14SBN-1342,coverage treatment infertility group health plan health insurance,Pending
11108,14SBN-1341,contain fat cholesterol,Pending
11109,14SBN-1340,public credit public work project,Pending
11110,14SBN-1339,probation grant probation,Pending
11111,14SBN-1338,higher education participation support college athletic,Pending
11112,14SBN-1337,commission torture cruel inhuman treatment rehabilitation victim,Pending
11113,14SBN-1336,health labor significant risk injury health care,Pending
11114,14SBN-1335,lawful authorization alcohol commercial motor,Pending
11115,14SBN-1334,report effect environmental health,Pending
11116,14SBN-1333,health work safety professional,Pending
11117,14SBN-1332,practice local,Pending
11118,14SBN-1331,comprehensive training handicap,Pending
11119,14SBN-1330,public work requirement,Pending
11121,14SBN-1328,improving recruitment training,Pending
11122,14SBN-1327,crime international,Pending
11123,14SBN-1326,criminal liability unlawful discrimination disparate treatment,Pending
11124,14SBN-1325,pawnshop,Pending
11126,14SBN-1323,privacy protection commission,Pending
11127,14SBN-1322,money corporation organization group,Pending
11128,14SBN-1321,family definition psychological incapacity,Pending
11129,14SBN-1320,abortion,Pending
11130,14SBN-1319,commission advancement science engineering technology development,Pending
11131,14SBN-1318,establishment education community educational institution avoid involvement illegal,Pending
11132,14SBN-1317,concurrence international,Pending
11133,14SBN-1316,civil liability drug favor illegal,Pending
11134,14SBN-1315,paragraph prostitution,Pending
11135,14SBN-1314,elementary tertiary school library medium technology enhancement training improvement,Pending
11136,14SBN-1313,school bus safety,Pending
11137,14SBN-1312,crime economic espionage,Pending
11138,14SBN-1311,legal product liability litigation,Pending
11139,14SBN-1310,job training mature older,Pending
11140,14SBN-1309,antigraft corrupt nonapplication impeachable public,Pending
11141,14SBN-1308,responsive civil registration system,Pending
11142,14SBN-1307,involuntary disappearance,Pending
11143,14SBN-1306,commission torture cruel inhuman treatment,Pending
11144,14SBN-1305,administration justice imposition alternative short deprivation liberty certain,Pending
11145,14SBN-1304,land administration,Pending
11146,14SBN-1303,development utilization commercialization renewable energy,Pending
11147,14SBN-1302,maiden name surname civil series family,Pending
11148,14SBN-1301,minimum quality wireless telephone service service,Pending
11149,14SBN-1300,list system,Pending
11150,14SBN-1299,right people information reproductive health care,Pending
11151,14SBN-1298,practice real estate service real estate commission,Pending
11152,14SBN-1297,minimum content comprehensive report commission,Pending
11153,14SBN-1296,environmental marketing,Pending
11154,14SBN-1295,maternal infant health home visiting,Pending
11155,14SBN-1294,computer education,Pending
11156,14SBN-1293,synchronized election,Pending
11157,14SBN-1292,identity milk,Pending
11158,14SBN-1291,alcoholic health,Pending
11159,14SBN-1290,special polling place disabled elderly,Pending
11160,14SBN-1289,consumer,Pending
11161,14SBN-1288,teacher entry teaching profession,Pending
11162,14SBN-1287,integration development process,Pending
11163,14SBN-1286,preparation issuance certificate replica election form omnibus election,Pending
11164,14SBN-1285,certain medical health care provider patient,Pending
11165,14SBN-1284,significant reduction incidence prevalence substance abuse demand illegal inappropriate illegal,Pending
11167,14SBN-1282,family validity,Pending
11168,14SBN-1281,certain book administrative,Pending
11169,14SBN-1280,discrimination preferential treatment basis sex physical condition religious belief affiliation connection admission institution higher education commission higher education,Pending
11170,14SBN-1279,school involvement academic school literacy training,Pending
11171,14SBN-1278,effective assistance become successful,Pending
11172,14SBN-1277,fair debt collection debt,Pending
11173,14SBN-1276,rural,Pending
11174,14SBN-1275,betting forfeiture confiscation prima presumption,Pending
11175,14SBN-1274,meat food,Pending
11176,14SBN-1273,commission entrepreneurial education,Pending
11177,14SBN-1272,charter charity,Pending
11178,14SBN-1271,acid education birth,Pending
11179,14SBN-1270,perishable agricultural,Pending
11180,14SBN-1269,consumer privacy credit card,Pending
11181,14SBN-1268,campaign osteoporosis education prevention,Pending
11183,14SBN-1266,congress paper paper extent practicable,Pending
11184,14SBN-1265,pilot encouraging higher education pregnant student,Pending
11185,14SBN-1264,family charge community property obligation spouse profession,Pending
11186,14SBN-1263,commission impact culture youth,Pending
11187,14SBN-1262,consumer consumer,Pending
11188,14SBN-1261,right right,Pending
11189,14SBN-1260,employment discrimination basis sexual orientation,Pending
11190,14SBN-1259,credit card notice annual credit percentage rate interest applicable credit card account index rate,Pending
11191,14SBN-1258,professional practice public,Pending
11193,14SBN-1256,right work health,Pending
11194,14SBN-1255,business exact change,Pending
11195,14SBN-1254,establishment business overseas,Pending
11196,14SBN-1253,electoral public school board election,Pending
11197,14SBN-1252,local development council certain local,Pending
11198,14SBN-1251,criminal violation,Pending
11199,14SBN-1250,manner date election sectoral local,Pending
11201,14SBN-1248,release release,Pending
11202,14SBN-1247,television television news news broadcast violation,Pending
11203,14SBN-1246,assistance system,Pending
11204,14SBN-1245,prescriptive period rectification domestic adoption,Pending
11205,14SBN-1244,board department justice unjust imprisonment detention violent,Pending
11206,14SBN-1243,automatic promotion retirement service,Pending
11207,14SBN-1242,influence peddling,Pending
11208,14SBN-1241,payment retirement date retirement,Pending
11209,14SBN-1240,development downstream natural gas industry transmission distribution supply natural gas,Pending
11210,14SBN-1239,education trust,Pending
11211,14SBN-1238,coast guard separate distinct service department transportation,Pending
11212,14SBN-1237,discharge basic agricultural local local,Pending
11213,14SBN-1236,university state university,Pending
11214,14SBN-1235,responsive chemistry profession chemistry,Pending
11215,14SBN-1234,electric power industry,Pending
11216,14SBN-1233,bureau internal revenue prosecute handle tax related chapter tax reform,Pending
11217,14SBN-1232,importation motor,Pending
11218,14SBN-1231,possession manufacture sale ammunition creation regulatory board imposing,Pending
11219,14SBN-1230,system initiative constitution,Pending
11221,14SBN-1228,southern special economic zone southern special economic zone free port authority,Pending
11222,14SBN-1227,pilferage theft unauthorized interconnection reception signal service cable television cable system network unauthorized installation access connection cable equipment,Pending
11223,14SBN-1226,education licensure practice medicine,Pending
11224,14SBN-1225,independent power generation energy resource amount financial benefit host community,Pending
11225,14SBN-1224,sociocultural economic development cordillera region state university province state university state college agriculture forestry university,Pending
11226,14SBN-1223,strengthening career service congress legislative career service,Pending
11227,14SBN-1222,distribution public violent video likely substantial portion audience,Pending
11228,14SBN-1221,development utilization commercialization renewable energy,Pending
11229,14SBN-1220,public education prostate cancer,Pending
11230,14SBN-1219,maltreatment,Pending
11232,14SBN-1217,advertising alcoholic,Pending
11233,14SBN-1216,protection disclosure information substantial violation competition negotiation contract,Pending
11234,14SBN-1215,responsible,Pending
11235,14SBN-1214,person fictitious name true name civil status person,Pending
11236,14SBN-1213,educational technology,Pending
11237,14SBN-1212,priority state state appointment civil service,Pending
11238,14SBN-1211,research health breast,Pending
11239,14SBN-1210,failure report,Pending
11240,14SBN-1209,early detection diagnosis hearing loss,Pending
11241,14SBN-1208,business education model high science mathematics,Pending
11242,14SBN-1207,harassment invasion privacy commercial,Pending
11243,14SBN-1206,reduction,Pending
11244,14SBN-1205,science start grant,Pending
11245,14SBN-1204,jurisdiction,Pending
11246,14SBN-1203,immunity personal civil liability certain circumstance behalf nonprofit governmental,Pending
11247,14SBN-1202,bill exposure environmental tobacco smoke,Pending
11248,14SBN-1201,family,Pending
11249,14SBN-1200,swift certain punishment violent crime,Pending
11250,14SBN-1199,civil,Pending
11251,14SBN-1198,immediate return lawful,Pending
11252,14SBN-1197,protection environmental,Pending
11253,14SBN-1196,crime,Pending
11254,14SBN-1195,civil,Pending
11255,14SBN-1194,provident personal plan personal equity retirement account,Pending
11256,14SBN-1193,right redress creation grievance public private department health,Pending
11257,14SBN-1192,profession midwifery midwifery,Pending
11258,14SBN-1191,educational minor line duty,Pending
11259,14SBN-1190,economic appropriate mechanism,Pending
11260,14SBN-1189,downstream oil industry,Pending
11261,14SBN-1188,certain labor,Pending
11262,14SBN-1187,supervisory framework petroleum gas industry additional department energy define certain,Pending
11263,14SBN-1186,right acquisition certain urban development housing,Pending
11264,14SBN-1185,development voice protocol,Pending
11265,14SBN-1184,social security system thereby social security,Pending
11266,14SBN-1183,basic necessity price,Pending
11267,14SBN-1182,local,Pending
11268,14SBN-1181,collective investment,Pending
11269,14SBN-1180,fair information personal personal data protection commission,Pending
11270,14SBN-1179,expediency efficiency system,Pending
11271,14SBN-1178,right reply violation,Pending
11272,14SBN-1177,agrarian reform adjudication commission,Pending
11273,14SBN-1176,forestry,Pending
11274,14SBN-1175,commission,Pending
11275,14SBN-1174,line item budgetary process,Pending
11276,14SBN-1173,education licensure practice medicine,Pending
11277,14SBN-1172,solicitation sale employee public certain antigraft corrupt,Pending
11278,14SBN-1171,bureau bureaucracy,Pending
11279,14SBN-1170,identity hired foreign nature work compensation case violation,Pending
11280,14SBN-1169,social security system social security,Pending
11281,14SBN-1168,practice psychology psychology board,Pending
11282,14SBN-1167,technology management center university city center excellence technology assessment management forecasting,Pending
11283,14SBN-1166,certain local,Pending
11284,14SBN-1165,elective filing certificate candidacy,Pending
11285,14SBN-1164,corporation necessary operation,Pending
11286,14SBN-1163,identification system,Pending
11287,14SBN-1162,civil service,Pending
11288,14SBN-1161,local certain local,Pending
11289,14SBN-1160,commitment human promotion protection human resource country,Pending
11290,14SBN-1159,indirect job due labor,Pending
11291,14SBN-1158,issuance protocol license,Pending
11292,14SBN-1157,bureaucracy plan commission,Pending
11293,14SBN-1156,v r local,Pending
11294,14SBN-1155,entity building governmental,Pending
11295,14SBN-1154,special leave absence fifteen day full pay legitimate overseas private public,Pending
11296,14SBN-1153,public information access respective,Pending
11297,14SBN-1152,name bureau public,Passed
11298,14SBN-1151,teaching human mandatory public private,Pending
11299,14SBN-1150,r memorial medical center department health center trauma cancer dermatology,Pending
11300,14SBN-1149,bureau technical institute reservation correctional institution,Pending
11301,14SBN-1148,procurement reform local,Pending
11302,14SBN-1147,countryside credit growth development chapter,Pending
11303,14SBN-1146,chapter v family,Pending
11304,14SBN-1145,certain foreign borrowing,Pending
11305,14SBN-1144,private hospital development plan assistance private,Pending
11306,14SBN-1143,equal employment indigenous cultural preference certain,Pending
11307,14SBN-1142,coast guard vesting primary responsibility maritime safety matter performance safety life property function territorial,Pending
11308,14SBN-1141,household employment industry standard protection welfare household,Pending
11309,14SBN-1140,department aquatic,Pending
11310,14SBN-1139,academic june june rainy season,Pending
11311,14SBN-1138,network unsolicited material text short message service,Pending
11312,14SBN-1137,research development extension institute,Pending
11313,14SBN-1136,deceptive conduct rating video computer,Pending
11314,14SBN-1135,computer hardware student achievement century workplace,Pending
11315,14SBN-1134,safety,Pending
11316,14SBN-1133,harassment,Pending
11317,14SBN-1132,clearinghouse character education,Pending
11318,14SBN-1131,disclosure fire safety respect,Pending
11319,14SBN-1130,task force department social welfare development information study report congress abandonment infant,Pending
11320,14SBN-1129,local emergency center country,Pending
11321,14SBN-1128,massage practice,Pending
11322,14SBN-1127,indeterminate sentence,Pending
11323,14SBN-1126,public awareness education shaken baby syndrome,Pending
11324,14SBN-1125,sale rental violent video,Pending
11325,14SBN-1124,special education professional truck,Pending
11326,14SBN-1123,proper pharmaceutical brain central nervous system ability certain violation,Pending
11327,14SBN-1122,restraint trade,Pending
11328,14SBN-1121,practice acupuncture acupuncture board,Pending
11329,14SBN-1120,local educational random drug testing high school,Pending
11330,14SBN-1119,omnibus election tie,Pending
11331,14SBN-1118,food available therein,Pending
11332,14SBN-1117,statute repose durable good trade business,Pending
11333,14SBN-1116,grant vision care,Pending
11334,14SBN-1115,free public elementary,Pending
11335,14SBN-1114,amusement safety board,Pending
11336,14SBN-1113,importation dog cat fur sale manufacture offer sale transportation distribution dog cat fur,Pending
11337,14SBN-1112,retail food fresh meat poultry,Pending
11338,14SBN-1111,family value family home,Pending
11339,14SBN-1110,refusal release clearance public failure miscellaneous,Pending
11340,14SBN-1109,security sensitive data,Pending
11341,14SBN-1108,training medical preventive medicine public health,Pending
11342,14SBN-1107,education teen,Pending
11343,14SBN-1106,community health positive health,Pending
11344,14SBN-1105,animal welfare medical,Pending
11345,14SBN-1104,general neonatal intensive care influenza virus certain,Pending
11346,14SBN-1103,neglect child responsible care,Pending
11347,14SBN-1102,scholarship public school,Pending
11348,14SBN-1101,scholarship police,Pending
11349,14SBN-1100,photo video voyeurism,Pending
11350,14SBN-1099,consumer product safety standard durable infant toddler product,Pending
11351,14SBN-1098,coverage definition crime sexual harassment unwanted text message electronic mail similar sexual harassment,Pending
11352,14SBN-1097,mandatory inclusion study environment additional education curriculum,Pending
11353,14SBN-1096,travel tax tourism authority,Pending
11354,14SBN-1095,creation establishment small,Pending
11355,14SBN-1094,plan,Pending
11356,14SBN-1093,person association corporation entity necessary clearance permit historical institute construction real estate development historical proximate violation,Pending
11357,14SBN-1092,province ecological tourism capital,Pending
11358,14SBN-1091,special economic zone general city general special economic zone free port authority,Pending
11359,14SBN-1090,protection preservation restoration council,Pending
11360,14SBN-1089,importation ozone layer violation,Pending
11361,14SBN-1088,department education payroll system,Pending
11362,14SBN-1087,barangay livelihood training center rural barangay,Pending
11363,14SBN-1086,systematic periodic review economy efficiency viability,Pending
11364,14SBN-1085,demonstration performance exhibition public certain sexual production importation sale distribution public showing display pornographic,Pending
11365,14SBN-1084,titling certificate land ownership award agrarian reform collateral agricultural similar financial assistance pertinent comprehensive agrarian reform,Pending
11366,14SBN-1083,information agency information agency additional function nationwide welfare,Pending
11367,14SBN-1082,special economic zone special economic zone authority,Pending
11368,14SBN-1081,farmer rice assistance,Pending
11369,14SBN-1080,sound province area category landscape seascape management,Pending
11370,14SBN-1079,resource area el province area category landscape management,Pending
11371,14SBN-1078,turtle wildlife sanctuary province area management,Pending
11372,14SBN-1077,range city province oriental area category landscape management,Pending
11373,14SBN-1076,area northern forest reserve province occidental area management pursuant northern natural park,Pending
11374,14SBN-1075,landscape province area management,Pending
11375,14SBN-1074,seascape landscape province la union area management,Pending
11376,14SBN-1073,pa natural area,Pending
11377,14SBN-1072,group gen province landscape seascape management pursuant,Pending
11378,14SBN-1071,marsh province wildlife sanctuary management pursuant,Pending
11379,14SBN-1070,area sanctuary management,Pending
11380,14SBN-1069,boston province oriental province valley area category landscape buffer zone management,Pending
11381,14SBN-1068,reef occidental area category natural park buffer management,Pending
11382,14SBN-1067,twin province oriental area category natural park management,Pending
11383,14SBN-1066,range city province area category landscape management,Pending
11384,14SBN-1065,area category landscape management,Pending
11385,14SBN-1064,family,Pending
11386,14SBN-1063,operation computer rental similar violation,Pending
11387,14SBN-1062,medical association medical professional organization,Pending
11388,14SBN-1061,issuance employment certification favor violation labor,Pending
11389,14SBN-1060,liver cancer awareness,Pending
11390,14SBN-1059,health impact health environmental quality,Pending
11391,14SBN-1058,development marine hydrokinetic renewable energy,Pending
11392,14SBN-1057,harassment definition work education sexual harassment,Pending
11393,14SBN-1056,specie management plan listing process nonnative specie,Pending
11394,14SBN-1055,violation,Pending
11395,14SBN-1054,animal welfare violation,Pending
11396,14SBN-1053,unauthorized interception reception cable television,Pending
11397,14SBN-1052,establishment school special need country,Pending
11398,14SBN-1051,main country,Pending
11399,14SBN-1050,pursuant safety,Pending
11400,14SBN-1049,leaving unattended motor certain,Pending
11401,14SBN-1048,tobacco regulation cigarette,Pending
11403,14SBN-1046,service certain,Pending
11404,14SBN-1045,person fictitious name true name civil status person,Pending
11405,14SBN-1044,credit card fraud,Pending
11406,14SBN-1043,theft firearm legal owner civil liability violation,Pending
11407,14SBN-1042,value money property,Pending
11408,14SBN-1041,charging taxi higher failure taxi refusal cause taxi destination,Pending
11409,14SBN-1040,availability knowledge skill safe maintenance storage,Pending
11411,14SBN-1038,necrophilia carnal knowledge dead appropriate,Pending
11412,14SBN-1037,equal,Pending
11413,14SBN-1036,benefit preventive imprisonment,Pending
11414,14SBN-1035,day criminal prohibition remarriage widow woman forty day death husband annulment dissolution previous marriage,Pending
11415,14SBN-1034,uniform standard design outlet regulator petroleum gas penalty violation,Pending
11416,14SBN-1033,inclusion education adverse effect dangerous clause,Pending
11417,14SBN-1032,extent subsidiary imprisonment,Pending
11418,14SBN-1031,disclosure information gunshot wound,Pending
11419,14SBN-1030,mandatory resolution labor certain labor noncompliance labor,Pending
11420,14SBN-1029,petroleum gas scale machine,Pending
11421,14SBN-1028,respect unique electronic equipment mobile wireless,Pending
11422,14SBN-1027,uniform liability harm general aviation,Pending
11423,14SBN-1026,june awareness,Pending
11424,14SBN-1025,administration maintenance,Pending
11425,14SBN-1024,crime,Pending
11426,14SBN-1023,heavy,Pending
11427,14SBN-1022,unlawful commercial indecent obscene,Pending
11428,14SBN-1021,mechanism deterrence commission crime conduct fraternity sorority confraternity organization initiation number forty,Pending
11429,14SBN-1020,crime,Pending
11430,14SBN-1019,child protection,Pending
11431,14SBN-1018,mandatory marine,Pending
11432,14SBN-1017,right,Pending
11433,14SBN-1016,pawnshop,Pending
11434,14SBN-1015,cerebral palsy awareness protection,Pending
11435,14SBN-1014,cash,Pending
11436,14SBN-1013,development comprehensive child care,Pending
11437,14SBN-1012,exposure television cable,Pending
11438,14SBN-1011,exaction unnecessary job,Pending
11439,14SBN-1010,autism registry,Pending
11440,14SBN-1009,civil action minor exposure entertainment product material harmful,Pending
11441,14SBN-1008,negative portrayal person disability television stage mass communication,Pending
11442,14SBN-1007,epilepsy awareness,Pending
11443,14SBN-1006,protection family privacy,Pending
11444,14SBN-1005,issuance employment certification favor violation labor,Pending
11445,14SBN-1004,access,Pending
11446,14SBN-1003,maximum value family home exempt execution sale attachment family,Pending
11447,14SBN-1002,career service special,Pending
11448,14SBN-1001,respect,Pending
11449,14SBN-1000,overseas medical center,Pending
11450,14SBN-999,pedestrian safety convenience,Pending
11451,14SBN-998,participation nongovernmental role development,Pending
11452,14SBN-997,memorial day,Pending
11453,14SBN-996,termination sea dumping sewage sludge industrial waste,Pending
11454,14SBN-995,consumer,Pending
11455,14SBN-994,conservation protection wildlife,Pending
11456,14SBN-993,quality coastal recreation water,Pending
11457,14SBN-992,coastal environment,Pending
11458,14SBN-991,framework institutionalization mechanism implementation,Pending
11459,14SBN-990,forest management utilization conservation preservation indigenous cultural upland,Pending
11460,14SBN-989,preservation reforestation afforestation sustainable development mangrove,Pending
11461,14SBN-988,public recreational major urban,Pending
11462,14SBN-987,institution firm establishment production community environment information,Pending
11463,14SBN-986,environmental education,Pending
11464,14SBN-985,uniform personal protective equipment occupational,Pending
11465,14SBN-984,comprehensive safety food human consumption,Pending
11466,14SBN-983,milk,Pending
11467,14SBN-982,mobile medical diagnostic treatment availability quality health care care remote rural medical care way,Pending
11468,14SBN-981,rural health accelerated construction potable water supply system barangay country,Pending
11469,14SBN-980,free medical hospitalization due,Pending
11470,14SBN-979,disease public awareness education,Pending
11471,14SBN-978,prescription drug retail registry,Pending
11472,14SBN-977,mental health patient duty choice sex staff intimate care mental health patient,Pending
11473,14SBN-976,wearing food preparation food,Pending
11474,14SBN-975,ovarian cancer public awareness campaign,Pending
11475,14SBN-974,meat meat food,Pending
11476,14SBN-973,acid education birth,Pending
11477,14SBN-972,information patient,Pending
11478,14SBN-971,reduction,Pending
11479,14SBN-970,prescription drug price commission,Pending
11480,14SBN-969,cigarette cigar box pack country nicotine tar carbon monoxide stick cigar cigarette,Pending
11481,14SBN-968,pesticide chemical food,Pending
11482,14SBN-967,liquor warning label intake pregnancy hazardous life health unborn child,Pending
11483,14SBN-966,free medicine assistance poor,Pending
11484,14SBN-965,public education prostate cancer,Pending
11485,14SBN-964,nutrition,Pending
11486,14SBN-963,institute science mathematics education development,Pending
11487,14SBN-962,elementary tertiary school library medium technology enrichment training development,Pending
11488,14SBN-961,creation special education,Pending
11489,14SBN-960,student financial assistance appropriation,Pending
11490,14SBN-959,curriculum education indigenous learning course society environment,Pending
11491,14SBN-958,public private,Pending
11492,14SBN-957,information technology education public elementary curriculum,Pending
11493,14SBN-956,free public preparatory education,Pending
11494,14SBN-955,special education gifted youth,Pending
11495,14SBN-954,framework primary literacy reading approach,Pending
11496,14SBN-953,free special education class public elementary country,Pending
11497,14SBN-952,nonformal education accreditation equivalency system,Pending
11498,14SBN-951,collegiate scholarship police state college university country police scholarship,Pending
11499,14SBN-950,intermediate grade college community part curriculum prerequisite graduation,Pending
11500,14SBN-949,fair equal treatment,Pending
11501,14SBN-948,firesafe,Pending
11502,14SBN-947,science technology popularization establishment science centrum science technology learning,Pending
11503,14SBN-946,commonwealth corporation girl,Pending
11504,14SBN-945,establishment health maintenance,Pending
11505,14SBN-944,ground person certificate candidacy nuisance candidate omnibus election,Pending
11506,14SBN-943,penalty crime incriminatory machination,Pending
11507,14SBN-942,business registry,Pending
11508,14SBN-941,free suitable public education,Pending
11509,14SBN-940,airport authority,Pending
11510,14SBN-939,hospital,Pending
11511,14SBN-938,special hospital overseas contract,Pending
11512,14SBN-937,white slave trade deterrent promotion prostitution penalty imprisonment fine,Pending
11513,14SBN-936,empowerment,Pending
11514,14SBN-935,antigraft corrupt prescriptive period violation fifteen,Pending
11515,14SBN-934,establishment breast care region nationwide,Pending
11516,14SBN-933,certain productivity,Pending
11517,14SBN-932,accessibility availability essential drug department health,Pending
11518,14SBN-931,franchise television television home video motion violation,Pending
11519,14SBN-930,commission,Pending
11520,14SBN-929,practice prison management qualification prison system provincial city,Pending
11521,14SBN-928,killing broadcast print medium lawful exercise crime murder punishable,Pending
11522,14SBN-927,certain local,Pending
11523,14SBN-926,service insurance,Pending
11524,14SBN-925,compensation crime,Pending
11525,14SBN-924,respect,Pending
11526,14SBN-923,effective relevant coverage employer participation income classification requirement therein automatic budgetary allocation education r poor education employment summer sixty centum wage forty centum education filing fraudulent fictitious,Pending
11527,14SBN-922,regularization contractual regular violation,Pending
11528,14SBN-921,financial educational information assistance commerce trade,Pending
11529,14SBN-920,department information technology,Pending
11530,14SBN-919,embassy united,Pending
11531,14SBN-918,penalty imprisonment libel,Pending
11532,14SBN-917,coverage r special employment,Pending
11533,14SBN-916,right rural airport infrastructure network commercial,Pending
11534,14SBN-915,school modernization innovation public elementary,Pending
11535,14SBN-914,word print radio television broadcast medium person crime unlawful,Pending
11536,14SBN-913,forest management private forest public,Pending
11537,14SBN-912,mosque first house prayer mosque ad province shrine,Pending
11538,14SBN-911,acquisition school construction maintenance rehabilitation repair school public elementary nationwide,Pending
11539,14SBN-910,crime art forgery art authentication board,Pending
11540,14SBN-909,computer education educational system,Pending
11541,14SBN-908,automatic retention barangay fifty percent share community tax barangay local,Pending
11542,14SBN-907,advanced development exceptional private sector,Pending
11543,14SBN-906,additional insurance payment,Pending
11544,14SBN-905,forfeiture disposition property bureau custom certain tariff custom,Pending
11545,14SBN-904,elective elective filing certificate candidacy,Pending
