,bill_id,long_title_x,bill_status,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,num,congress,long_title_y,date_filed,scope,status,author,date_lastUpdate,passed,Full Name Primary Author,Party,Bloc,Years of Service,num_authors,delta_days,upper,mon,quarter,scope_national,majority_bloc,len_desc
426,14SBN-3220,"['exchange', 'information', 'bureau', 'internal', 'revenue', 'tax', 'pursuant', 'tax', 'internal', 'revenue']",Passed,0,0,0,1,0,0,0,0,1,0,SBN-3220,14,"an act to allow the exchange of information by the bureau of internal revenue on tax matters pursuant to internationally-agreed tax standards, amending sections 6(f), 71 and 270 of the national internal revenue code of 1997, as amended, and for other purposes",5/6/09,National,Consolidated with Approved Bill,"Enrile, Juan Ponce, Ejercito-Estrada, Jinggoy P., Gordon, Richard ""Dick"" J., Madrigal, M. A., Pimentel Jr., Aquilino Q., Zubiri, Juan Miguel F.",3/5/10,True,Juan Ponce Enrile,PMP,Majority,23,6,303,False,5,2,True,True,259
427,14SBN-3203,"['documentary', 'stamp', 'tax', 'sale', 'barter', 'exchange', 'stock', 'stock', 'exchange', 'internal', 'revenue']",Passed,0,0,0,1,0,0,0,0,1,0,SBN-3203,14,"an act exempting from documentary stamp tax any sale, barter or exchange of shares of stock listed and traded through the stock exchange, further amending for the purpose section 199 of the national internal revenue code of 1997, as amended by republic act no. 9243, and for other purposes",5/4/09,National,Consolidated with Approved Bill,"Angara, Edgardo J., Lacson, Panfilo M., Zubiri, Juan Miguel F., Gordon, Richard ""Dick"" J.",6/30/09,True,Eduardo Angara,LDP,Majority,5,4,57,False,5,2,True,True,289
428,14SBN-3163,"['regulation', 'rent', 'certain', 'residential']",Passed,0,0,0,0,0,0,0,0,0,1,SBN-3163,14,"an act establishing reforms in the regulation of rent of certain residential units, providing the mechanisms therefor and for  other purposes",4/15/09,National,Approved by the President of the Philippines,"Zubiri, Juan Miguel F., Revilla Jr., Ramon A., Biazon, Rodolfo G., Escudero, Francis ""Chiz"" G.",7/14/09,True,Juan Miguel Zubiri,Lakas-Kampi-CMD,Majority,2,4,90,False,4,2,True,True,141
429,14SBN-3157,"['normal', 'university', 'center', 'teacher', 'education']",Passed,1,0,1,0,0,1,1,0,0,0,SBN-3157,14,"an act designating the philippine normal university as the country's national center for teacher education, appropriating funds therefor, and for other purposes",4/14/09,National,Approved by the President of the Philippines,"Pimentel Jr., Aquilino Q., Ejercito-Estrada, Jinggoy P., Roxas, Mar, Angara, Edgardo J., Zubiri, Juan Miguel F.",6/30/09,True,Aquilino Pimentel Jr,PDP_Laban,Minority,22,5,77,False,4,2,True,False,160
430,14SBN-3111,"['legitimation', 'age', 'family']",Passed,0,1,0,0,0,0,0,0,0,0,SBN-3111,14,"an act providing for the legitimation of children born to parents who are below marrying age, amending for the purpose the family code of the philippines, as amended",3/2/09,National,Consolidated with Approved Bill,"Ejercito-Estrada, Jinggoy P., Angara, Edgardo J., Cayetano, ""Companera"" Pia S., Revilla Jr., Ramon A., Madrigal, M. A., Escudero, Francis ""Chiz"" G.",12/20/09,True,Jinggoy Ejercito-Estrada,PMP,Majority,5,6,293,False,3,1,True,True,165
431,14SBN-3086,"['disaster', 'risk', 'management', 'capability', 'disaster', 'risk', 'management', 'framework']",Passed,0,0,0,0,0,1,0,0,1,0,SBN-3086,14,"an act strengthening philippine disaster risk management capability by institutionalizing the national disaster risk management framework, appropriating funds therefor and for other purposes",2/23/09,National,Approved by the President of the Philippines,"Gordon, Richard ""Dick"" J., Ejercito-Estrada, Jinggoy P., Defensor Santiago, Miriam, Honasan II, Gregorio B., Zubiri, Juan Miguel F., Revilla Jr., Ramon A., Trillanes IV, Antonio ""Sonny"" F., Villar, Manny, Biazon, Rodolfo G., Aquino III, Benigno S., Enrile, Juan Ponce",5/29/10,True,Richard Gordon,Bagumbayan-VNP,Majority,6,11,460,True,2,1,True,True,190
432,14SBN-3085,"['reglementary', 'period', 'minimum', 'educational', 'qualification', 'appropriate', 'eligibility', 'appointment', 'bureau', 'fire', 'protection', 'bureau', 'jail', 'management', 'penology', 'professionalization']",Passed,0,1,0,0,1,1,0,0,1,0,SBN-3085,14,"an act extending for five (5) years the reglementary period for complying with the minimum educational qualification and appropriate eligibility for appointment to the bureau of fire protection (bfp) and the bureau of jail management and penology (bjmp), amending for the purpose section 4 of republic act no. 9263, otherwise known as ""the bfp and bjmp professionalization act of 2004"" and for other purposes",2/23/09,National,Approved by the President of the Philippines,"Honasan II, Gregorio B., Villar, Manny, Lacson, Panfilo M.",5/8/09,True,Gringo Honasan II,Independent,Majority,14,3,74,False,2,1,True,True,408
433,14SBN-3015,"['education', 'promotion', 'police', 'police', 'reform', 'reorganization']",Passed,1,0,1,0,0,1,1,1,1,0,SBN-3015,14,"an act adjusting the requirements on education and for promotion in the philippine national police amending for the purpose republic act no. 8551, otherwise known as the philippine national police reform and reorganization act of 1998 and for other purposes",1/26/09,National,Approved by the President of the Philippines,"Lacson, Panfilo M., Villar, Manny, Honasan II, Gregorio B., Lapid, Manuel ""Lito"" M., Trillanes IV, Antonio ""Sonny"" F., Zubiri, Juan Miguel F., Gordon, Richard ""Dick"" J.",8/12/09,True,Panfilo Lacson,Independent,Majority,8,7,198,False,1,1,True,True,257
434,14SBN-3014,"['protection', 'conservation', 'cultural', 'heritage', 'commission', 'culture', 'cultural']",Passed,0,1,0,0,1,1,0,0,0,0,SBN-3014,14,"an act providing for the protection and conservation of the national cultural heritage, strengthening the national commission for culture and the arts (ncca), and its affiliated cultural agencies, and for other purposes",1/26/09,National,Approved by the President of the Philippines,"Angara, Edgardo J., Revilla Jr., Ramon A., Ejercito-Estrada, Jinggoy P., Legarda, Loren B., Villar, Manny, Defensor Santiago, Miriam, Trillanes IV, Antonio ""Sonny"" F., Roxas, Mar, Zubiri, Juan Miguel F.",3/26/10,True,Eduardo Angara,LDP,Majority,6,9,424,True,1,1,True,True,219
435,14SBN-2971,"['home', 'development', 'mutual']",Passed,0,0,0,0,0,0,1,0,1,1,SBN-2971,14,"an act further strengthening the home development mutual fund, to be known hereon as the pag-ibig fund,  amending for the purpose pd 1752, as amended, and for other purposes",12/15/08,National,Consolidated with Approved Bill,"Zubiri, Juan Miguel F., Trillanes IV, Antonio ""Sonny"" F., Gordon, Richard ""Dick"" J., Angara, Edgardo J., Biazon, Rodolfo G., Lacson, Panfilo M., Escudero, Francis ""Chiz"" G., Honasan II, Gregorio B., Revilla Jr., Ramon A., Lapid, Manuel ""Lito"" M., Pimentel Jr., Aquilino Q., Ejercito-Estrada, Jinggoy P., Defensor Santiago, Miriam",7/21/09,True,Juan Miguel Zubiri,Lakas-Kampi-CMD,Majority,2,13,218,False,12,4,True,True,173
436,14SBN-2964,"['maximum', 'deposit', 'insurance', 'coverage', 'regulatory', 'administrative', 'authority', 'financial', 'capability', 'deposit', 'insurance', 'corporation', 'charter']",Passed,1,0,0,0,0,0,0,0,1,0,SBN-2964,14,"an act increasing the maximum deposit insurance coverage, and strengthening the regulatory and administrative authority, and financial capability of the philippine deposit insurance corporation (pdic), amending for this purpose republic act numbered three thousand five hundred ninety-one, as amended, otherwise known as the pdic charter, and for other purposes",12/10/08,National,Approved by the President of the Philippines,"Escudero, Francis ""Chiz"" G., Angara, Edgardo J., Roxas, Mar, Gordon, Richard ""Dick"" J., Zubiri, Juan Miguel F.",4/29/09,True,Francis Escudero,Independent,Majority,2,5,140,False,12,4,True,True,361
437,14SBN-2963,"['practice', 'real', 'estate', 'service', 'professional', 'regulatory', 'board', 'real', 'estate', 'service']",Passed,0,0,0,0,0,0,0,0,0,1,SBN-2963,14,"an act regulating the practice of real estate service in the philippines, creating for the purpose a professional regulatory board of real estate service, appropriating funds therefor and for other purposes",12/9/08,National,Approved by the President of the Philippines,"Defensor Santiago, Miriam, Biazon, Rodolfo G., Trillanes IV, Antonio ""Sonny"" F., Lacson, Panfilo M., Escudero, Francis ""Chiz"" G., Zubiri, Juan Miguel F., Gordon, Richard ""Dick"" J., Lapid, Manuel ""Lito"" M.",6/29/09,True,Miriam Santiago,PRP,Majority,14,8,202,False,12,4,True,True,206
438,14SBN-2669,"['international', 'humanitarian', 'serious', 'international', 'universal', 'jurisdiction', 'special', 'related']",Passed,0,0,1,0,0,0,0,0,1,0,SBN-2669,14,"an act defining and penalizing crimes against international humanitarian law and other serious international crimes, operationalizing universal jurisdiction, designating special courts, and for related purposes",10/8/08,National,Approved by the President of the Philippines,"Ejercito-Estrada, Jinggoy P., Gordon, Richard ""Dick"" J., Zubiri, Juan Miguel F., Defensor Santiago, Miriam, Escudero, Francis ""Chiz"" G., Villar, Manny, Lapid, Manuel ""Lito"" M., Legarda, Loren B., Biazon, Rodolfo G.",12/11/09,True,Jinggoy Ejercito-Estrada,PMP,Majority,5,9,429,True,10,4,True,True,210
439,14SBN-2666,"['comprehensive', 'agrarian', 'reform', 'carp', 'certain', 'comprehensive', 'agrarian', 'reform']",Passed,0,0,0,0,0,0,0,0,0,1,SBN-2666,14,"an act strengthening the comprehensive agrarian reform program (carp), amending for the purpose certain provisions of republic act no. 6657, otherwise known as the 'comprehensive agrarian reform law of 1988', as amended, and appropriating funds therefor",10/7/08,National,Approved by the President of the Philippines,"Defensor Santiago, Miriam, Honasan II, Gregorio B., Ejercito-Estrada, Jinggoy P., Biazon, Rodolfo G., Villar, Manny, Legarda, Loren B., Escudero, Francis ""Chiz"" G., Enrile, Juan Ponce",8/7/09,True,Miriam Santiago,PRP,Majority,14,8,304,False,10,4,True,True,253
440,14SBN-2659,"['prosecution', 'service', 'autonomous', 'prosecutor', 'general']",Passed,0,0,0,0,0,0,0,0,0,1,SBN-2659,14,an act constituting the national prosecution service into an autonomous office to be known as the office of the prosecutor general,10/7/08,National,Lapsed Into Law,"Angara, Edgardo J., Pangilinan, Francis N., Ejercito-Estrada, Jinggoy P., Revilla Jr., Ramon A., Enrile, Juan Ponce, Villar, Manny, Trillanes IV, Antonio ""Sonny"" F., Lacson, Panfilo M., Escudero, Francis ""Chiz"" G.",4/8/10,True,Eduardo Angara,LDP,Majority,6,9,548,True,10,4,True,True,130
441,14SBN-2645,"['regulatory', 'capacity', 'bureau', 'food', 'adequate', 'testing', 'field', 'equipment', 'human', 'resource', 'complement', 'authority', 'income', 'food', 'administration', 'certain']",Passed,1,0,0,1,1,0,0,0,1,1,SBN-2645,14,"an act strengthening the regulatory capacity of the bureau of food and drugs (bfad) by establishing adequate testing laboratories and field offices, upgrading its equipment, augmenting its human resource complement, giving authority to retain its income, converting it into the food, drugs, cosmetics and devices administration (fdcda), and for other purposes, amending certain sections of republic act 3720, as amended, and appropriating funds thereof",9/30/08,National,Approved by the President of the Philippines,"Legarda, Loren B., Villar, Manny, Cayetano, ""Companera"" Pia S.",8/18/09,True,Loren Legarda,NPC,Majority,11,3,322,False,9,3,True,True,452
442,14SBN-2639,"['regulatory', 'framework', 'real', 'estate', 'investment']",Passed,0,0,0,0,0,0,0,0,0,0,SBN-2639,14,an act providing the regulatory framework for real estate investment companies and for other purposes,9/24/08,National,Lapsed Into Law,"Angara, Edgardo J., Lapid, Manuel ""Lito"" M.",12/17/09,True,Eduardo Angara,LDP,Majority,5,2,449,True,9,3,True,True,101
443,14SBN-2583,"['climate', 'change', 'climate', 'change', 'commission']",Passed,0,0,0,0,1,0,0,0,0,0,SBN-2583,14,"an act mainstreaming climate change into government policy formulations, creating for this purpose the climate change commission, and for other purposes",9/2/08,National,Approved by the President of the Philippines,"Legarda, Loren B., Defensor Santiago, Miriam, Honasan II, Gregorio B., Cayetano, ""Companera"" Pia S., Aquino III, Benigno S., Escudero, Francis ""Chiz"" G., Enrile, Juan Ponce, Zubiri, Juan Miguel F., Lapid, Manuel ""Lito"" M.",10/23/09,True,Loren Legarda,NPC,Majority,11,9,416,True,9,3,True,True,152
444,14SBN-2553,['fire'],Passed,0,0,0,0,0,0,0,0,0,0,SBN-2553,14,"an act amending presidential decree no. 1185, otherwise known as the fire code of the philippines, and for other purposes",8/20/08,National,Approved by the President of the Philippines,"Escudero, Francis ""Chiz"" G., Defensor Santiago, Miriam, Revilla Jr., Ramon A., Villar, Manny, Honasan II, Gregorio B., Aquino III, Benigno S., Lapid, Manuel ""Lito"" M.",12/19/08,True,Francis Escudero,Independent,Majority,1,7,121,False,8,3,True,True,121
445,14SBN-2454,"['condonation', 'delinquent', 'social', 'security']",Passed,0,0,0,0,1,0,0,0,0,0,SBN-2454,14,"an act authorizing the condonation of penalties on delinquent social security contributions, and for other purposes",7/21/08,National,Consolidated with Approved Bill,"Gordon, Richard ""Dick"" J.",1/7/10,True,Richard Gordon,Bagumbayan-VNP,Majority,6,1,535,True,7,3,True,True,115
446,14SBN-2409,"['book', 'development', 'trust', 'authorship']",Passed,0,1,0,0,0,0,1,0,1,1,SBN-2409,14,an act creating a national book development trust fund to support filipino authorship,6/11/08,National,Approved by the President of the Philippines,"Ejercito-Estrada, Jinggoy P., Angara, Edgardo J., Villar, Manny, Cayetano, Alan Peter ""Companero"" S., Lapid, Manuel ""Lito"" M., Zubiri, Juan Miguel F.",3/5/09,True,Jinggoy Ejercito-Estrada,PMP,Majority,5,6,267,False,6,2,True,True,85
447,14SBN-2394,"['natural', 'park', 'province', 'management']",Passed,0,0,1,0,0,1,0,0,1,0,SBN-2394,14,"an act establishing the tubbataha reefs natural park in the province of palawan under the nipas act (ra 7586) and sep law (ra 7611), providing for its management and for other purposes",6/11/08,Local,Approved by the President of the Philippines,"Madrigal, M. A., Legarda, Loren B., Cayetano, ""Companera"" Pia S., Zubiri, Juan Miguel F.",4/6/10,True,Jamby Madrigal,Independent,Majority,6,4,664,True,6,2,False,True,184
448,14SBN-2392,"['area', 'category', 'landscape', 'management']",Passed,0,0,1,0,0,1,0,0,1,0,SBN-2392,14,"an act establishing the mountains of banahaw and san cristobal in the provinces of laguna and quezon as a protected area, under the category of protected landscape providing for its management and for other purposes",6/11/08,Local,Approved by the President of the Philippines,"Madrigal, M. A., Legarda, Loren B., Cayetano, ""Companera"" Pia S., Zubiri, Juan Miguel F., Lapid, Manuel ""Lito"" M.",12/11/09,True,Jamby Madrigal,Independent,Majority,5,5,548,True,6,2,False,True,215
449,14SBN-2391,"['certification', 'department', 'social', 'welfare', 'development', 'child', 'available', 'adoption', 'prerequisite', 'adoption', 'certain', 'domestic', 'adoption', 'adoption', 'child', 'youth', 'welfare']",Passed,0,1,0,0,1,1,1,0,1,1,SBN-2391,14,"an act requiring the certification of the department of social welfare and development (dswd) to declare a 'child legally available for adoption' as a prerequisite for adoption proceedings, amending for this purpose certain provisions of republic act no. 8552, otherwise known as the domestic adoption act of 1998, republic act no. 8043, otherwise known as the inter-country adoption act of 1995, presidential decree no. 603, otherwise known as the child and youth welfare code, and for other purposes",6/10/08,National,Approved by the President of the Philippines,"Pimentel Jr., Aquilino Q., Defensor Santiago, Miriam, Legarda, Loren B., Lapid, Manuel ""Lito"" M.",3/12/09,True,Aquilino Pimentel Jr,PDP_Laban,Minority,22,4,275,False,6,2,True,False,501
450,14SBN-2390,"['universal', 'hearing', 'prevention', 'early', 'diagnosis', 'intervention', 'hearing', 'loss']",Passed,0,0,0,1,0,0,0,0,0,0,SBN-2390,14,"an act establishing a universal newborn hearing screening program for the prevention, early diagnosis and intervention of hearing loss among children",6/10/08,National,Approved by the President of the Philippines,"Defensor Santiago, Miriam, Legarda, Loren B., Cayetano, ""Companera"" Pia S., Lapid, Manuel ""Lito"" M.",8/12/09,True,Miriam Santiago,PRP,Majority,14,4,428,True,6,2,True,True,149
451,14SBN-2361,"['mechanism', 'free', 'legal', 'assistance']",Passed,1,0,0,0,0,0,0,0,0,0,SBN-2361,14,an act providing a mechanism for free legal assistance and for other purposes,6/2/08,National,Approved by the President of the Philippines,"Lapid, Manuel ""Lito"" M., Escudero, Francis ""Chiz"" G., Zubiri, Juan Miguel F., Pangilinan, Francis N., Arroyo, Joker P., Ejercito-Estrada, Jinggoy P.",2/23/10,True,Lito Lapid,Lakas-Kampi-CMD,Majority,6,6,631,True,6,2,True,True,77
452,14SBN-2357,"['photo', 'video', 'voyeurism']",Passed,0,0,0,0,0,0,0,0,0,0,SBN-2357,14,an act penalizing photo and video voyeurism,6/2/08,National,Approved by the President of the Philippines,"Defensor Santiago, Miriam, Escudero, Francis ""Chiz"" G., Lapid, Manuel ""Lito"" M.",2/15/10,True,Miriam Santiago,PRP,Majority,15,3,623,True,6,2,True,True,43
453,14SBN-2325,['local'],Passed,0,0,0,0,0,0,1,0,0,0,SBN-2325,14,"an act amending section 140 (a) of republic act no. 7160, otherwise known as the local government code of 1991",5/26/08,National,Lapsed Into Law,"Legarda, Loren B., Villar, Manny, Aquino III, Benigno S., Escudero, Francis ""Chiz"" G., Zubiri, Juan Miguel F., Lapid, Manuel ""Lito"" M., Gordon, Richard ""Dick"" J., Pimentel Jr., Aquilino Q.",5/21/09,True,Loren Legarda,NPC,Majority,11,8,360,False,5,2,True,True,110
454,14SBN-2317,"['child', 'pornography', 'commission']",Passed,0,1,0,0,1,0,0,0,0,0,SBN-2317,14,"an act prohibiting child pornography, imposing penalties for the commission thereof and for other purposes",5/21/08,National,Approved by the President of the Philippines,"Madrigal, M. A., Escudero, Francis ""Chiz"" G., Zubiri, Juan Miguel F., Lapid, Manuel ""Lito"" M., Revilla Jr., Ramon A., Legarda, Loren B., Gordon, Richard ""Dick"" J.",11/17/09,True,Jamby Madrigal,Independent,Majority,5,7,545,True,5,2,True,True,106
455,14SBN-2230,"['possession', 'manufacture', 'acquisition', 'disposition', 'ammunition', 'manufacture', 'ammunition', 'certain']",Passed,0,0,0,0,0,0,0,0,0,1,SBN-2230,14,"an act further amending the provisions of presidential decree no. 1866, as amended, entitled codifying the laws on illegal/unlawful possession, manufacture, dealing in, acquisition or disposition of firearms, ammunition or explosives or instruments used in the manufacture of firearms, ammunition or explosives, and imposing stiffer penalties for certain violations thereof, and for other purposes",4/29/08,National,Approved by the President of the Philippines,"Enrile, Juan Ponce, Lapid, Manuel ""Lito"" M., Villar, Manny, Honasan II, Gregorio B.",12/22/08,True,Juan Ponce Enrile,PMP,Majority,21,4,237,False,4,2,True,True,397
456,14SBN-2213,"['tourism', 'engine', 'investment', 'employment', 'growth', 'development', 'department', 'tourism', 'necessary', 'investment']",Passed,0,0,0,0,0,1,1,0,1,1,SBN-2213,14,"an act declaring a national policy for tourism as an engine of investment, employment, growth and national development, reorganizing the department of tourism and its attached agencies to effectively and efficiently implement that policy, providing necessary incentives for investment and appropriating funds therefor",4/28/08,National,Approved by the President of the Philippines,"Gordon, Richard ""Dick"" J., Pangilinan, Francis N., Ejercito-Estrada, Jinggoy P., Legarda, Loren B., Trillanes IV, Antonio ""Sonny"" F., Escudero, Francis ""Chiz"" G., Enrile, Juan Ponce, Lapid, Manuel ""Lito"" M., Revilla Jr., Ramon A.",5/12/09,True,Richard Gordon,Bagumbayan-VNP,Majority,5,9,379,True,4,2,True,True,317
457,14SBN-2118,"['economic', 'zone', 'province', 'special', 'economic', 'zone', 'special', 'economic', 'zone', 'free', 'port', 'authority']",Passed,0,0,1,0,0,0,0,0,1,0,SBN-2118,14,"an act converting the bataan economic zone located in the municipality of mariveles, province of bataan, into the bataan special economic zone and freeport, creating for this purpose the bataan special economic zone and free port authority,  appropriating funds therefor and for other purposes",3/12/08,National,Lapsed Into Law,"Legarda, Loren B., Gordon, Richard ""Dick"" J., Enrile, Juan Ponce",10/23/09,True,Loren Legarda,NPC,Majority,11,3,590,True,3,1,True,True,293
458,14SBN-2116,"['strengthening', 'coverage', 'special', 'employment', 'special', 'employment']",Passed,0,0,1,0,0,1,0,0,0,0,SBN-2116,14,"an act strengthening and expanding the coverage of the special program for employment of students, amending for the purpose provisions of r.a. no. 7323, otherwise known as the special program for employment of students",3/10/08,National,Approved by the President of the Philippines,"Ejercito-Estrada, Jinggoy P., Revilla Jr., Ramon A., Angara, Edgardo J., Legarda, Loren B., Lapid, Manuel ""Lito"" M., Enrile, Juan Ponce",4/1/09,True,Jinggoy Ejercito-Estrada,PMP,Majority,5,6,387,True,3,1,True,True,218
459,14SBN-2092,"['livelihood', 'training', 'fourth', 'fifth', 'class']",Passed,0,0,0,0,0,0,0,0,0,0,SBN-2092,14,"an act establishing livelihood and skills training centers in fourth, fifth and sixth class municipalities and for other purposes",2/26/08,National,Consolidated with Approved Bill,"Legarda, Loren B., Aquino III, Benigno S., Enrile, Juan Ponce, Lapid, Manuel ""Lito"" M.",10/21/08,True,Loren Legarda,NPC,Majority,10,4,238,False,2,1,True,True,129
460,14SBN-2078,"['liability', 'ship', 'tramp', 'service']",Passed,0,0,0,0,0,0,0,0,0,1,SBN-2078,14,an act defining the liability of ship agents in the tramp service and for other purposes,2/13/08,National,Approved by the President of the Philippines,"Enrile, Juan Ponce, Lapid, Manuel ""Lito"" M.",12/19/08,True,Juan Ponce Enrile,PMP,Majority,21,2,310,False,2,1,True,True,88
461,14SBN-2046,"['development', 'utilization', 'commercialization', 'renewable', 'energy']",Passed,0,0,0,0,0,0,1,0,1,1,SBN-2046,14,"an act promoting and enhancing the development, utilization and commercialization of renewable energy resources",2/4/08,National,Approved by the President of the Philippines,"Angara, Edgardo J., Ejercito-Estrada, Jinggoy P., Revilla Jr., Ramon A., Defensor Santiago, Miriam, Zubiri, Juan Miguel F., Legarda, Loren B., Gordon, Richard ""Dick"" J., Cayetano, ""Companera"" Pia S., Lapid, Manuel ""Lito"" M.",12/16/08,True,Eduardo Angara,LDP,Majority,4,9,316,False,2,1,True,True,111
462,14SBN-2009,"['organizational', 'structure', 'court', 'tax', 'certain', 'court', 'tax']",Passed,0,0,0,1,0,0,0,1,0,1,SBN-2009,14,"an act further expanding the organizational structure of the court of tax appeals, amending for the purpose certain sections of the law creating the court of tax appeals, and for other purposes",1/28/08,National,Consolidated with Approved Bill,"Revilla Jr., Ramon A., Escudero, Francis ""Chiz"" G.",6/12/08,True,Ramon Revilla Jr,Lakas-Kampi-CMD,Majority,4,2,136,False,1,1,True,True,193
463,14SBN-1987,"['housing', 'loan']",Passed,0,0,0,0,0,0,1,0,0,0,SBN-1987,14,"an act to establish a socialized and low-cost housing loan restructuring program, providing the mechanisms therefor, and for other purposes",12/19/07,National,Approved by the President of the Philippines,"Biazon, Rodolfo G., Ejercito-Estrada, Jinggoy P., Zubiri, Juan Miguel F., Lapid, Manuel ""Lito"" M.",10/13/08,True,Rodolfo Biazon,Liberal,Majority,10,4,299,False,12,4,True,True,139
464,14SBN-1981,"['additional', 'regional', 'trial', 'court', 'eleventh', 'judicial', 'region', 'city', 'province', 'south', 'judiciary', 'reorganization']",Passed,0,0,1,0,0,0,0,1,0,0,SBN-1981,14,"an act creating three additional branches of the regional trial court in the eleventh judicial region to be stationed at koronadal city and at the municipality of surallah, all in the province of south cotabato, amending for the purpose batas pambansa bilang 129, as amended, otherwise known as the judiciary reorganization act of 1980 and appropriating funds therefor",12/19/07,Local,Consolidated with Approved Bill,"Zubiri, Juan Miguel F.",1/7/10,True,Juan Miguel Zubiri,Lakas-Kampi-CMD,Majority,3,1,750,True,12,4,False,True,368
465,14SBN-1980,"['additional', 'branch', 'regional', 'trial', 'court', 'branch', 'province', 'south', 'judiciary', 'reorganization']",Passed,0,0,1,0,0,0,0,1,0,0,SBN-1980,14,"an act establishing an additional branch of the regional trial court branch in the province of south cotabato, amending for the purpose batas pambansa bilang 129, as amended, otherwise known as the judiciary reorganization act of 1981 and appropriating funds therefor",12/19/07,Local,Consolidated with Approved Bill,"Zubiri, Juan Miguel F.",1/7/10,True,Juan Miguel Zubiri,Lakas-Kampi-CMD,Majority,3,1,750,True,12,4,False,True,267
466,14SBN-1978,"['torture', 'cruel', 'inhuman', 'treatment', 'punishment']",Passed,0,0,0,0,0,0,0,0,0,0,SBN-1978,14,"an act penalizing torture and other cruel, inhuman and degrading treatment or punishment, prescribing penalties therefor and for other purposes",12/19/07,National,Consolidated with Approved Bill,"Ejercito-Estrada, Jinggoy P., Biazon, Rodolfo G., Defensor Santiago, Miriam, Escudero, Francis ""Chiz"" G., Enrile, Juan Ponce, Lapid, Manuel ""Lito"" M.",11/10/09,True,Jinggoy Ejercito-Estrada,PMP,Majority,5,6,692,True,12,4,True,True,143
467,14SBN-1964,"['university', 'university']",Passed,0,0,0,0,0,0,0,0,0,0,SBN-1964,14,an act to strengthen the university of the philippines as the national university,12/17/07,National,Approved by the President of the Philippines,"Pangilinan, Francis N., Trillanes IV, Antonio ""Sonny"" F., Ejercito-Estrada, Jinggoy P., Revilla Jr., Ramon A., Escudero, Francis ""Chiz"" G., Zubiri, Juan Miguel F., Cayetano, ""Companera"" Pia S., Villar, Manny, Gordon, Richard ""Dick"" J., Cayetano, Alan Peter ""Companero"" S., Angara, Edgardo J., Aquino III, Benigno S., Enrile, Juan Ponce, Honasan II, Gregorio B., Lacson, Panfilo M., Lapid, Manuel ""Lito"" M., Pimentel Jr., Aquilino Q., Roxas, Mar",4/29/08,True,Francis Pangilinan,Liberal,Minority,7,18,134,False,12,4,True,False,81
468,14SBN-1882,"['provident', 'personal', 'plan', 'personal', 'equity', 'retirement', 'account']",Passed,0,1,0,0,0,0,0,0,0,0,SBN-1882,14,"an act establishing a provident personal savings plan, known as the personal equity and retirement account (pera)",11/19/07,National,Approved by the President of the Philippines,"Angara, Edgardo J., Roxas, Mar, Zubiri, Juan Miguel F.",8/22/08,True,Eduardo Angara,LDP,Majority,4,3,277,False,11,4,True,True,113
469,14SBN-1881,"['credit', 'information', 'system']",Passed,1,0,0,1,1,0,0,0,0,0,SBN-1881,14,"an act establishing the credit information system, and for other purposes",11/19/07,National,Approved by the President of the Philippines,"Angara, Edgardo J.",10/31/08,True,Eduardo Angara,LDP,Majority,4,1,347,False,11,4,True,True,73
470,14SBN-1874,"['health', 'day']",Passed,0,0,0,0,1,0,1,0,0,0,SBN-1874,14,an act declaring may 7 of every year as health workers' day,11/15/07,National,Approved by the President of the Philippines,"Angara, Edgardo J., Cayetano, ""Companera"" Pia S.",4/6/10,True,Eduardo Angara,LDP,Majority,6,2,873,True,11,4,True,True,59
471,14SBN-1863,"['motorcycle', 'standard', 'quality', 'helmet']",Passed,0,0,0,0,0,0,0,0,0,0,SBN-1863,14,"an act mandating motorcycle riders to wear standard quality helmet while driving, and providing penalties therefor",11/12/07,National,Consolidated with Approved Bill,"Revilla Jr., Ramon A.",3/23/10,True,Ramon Revilla Jr,Lakas-Kampi-CMD,Majority,6,1,862,True,11,4,True,True,114
472,14SBN-1699,"['environmental', 'awareness', 'environmental', 'education', 'environment']",Passed,1,0,1,0,1,0,1,0,0,0,SBN-1699,14,"an act to promote environmental awareness through environmental education, strengthening for this purpose section 53 of presidential decree no. 1152, otherwise known as the philippine environment code and for other purposes",10/3/07,National,Approved by the President of the Philippines,"Ejercito-Estrada, Jinggoy P., Cayetano, ""Companera"" Pia S., Villar, Manny, Legarda, Loren B., Zubiri, Juan Miguel F., Lapid, Manuel ""Lito"" M.",12/12/08,True,Jinggoy Ejercito-Estrada,PMP,Majority,4,6,436,True,10,4,True,True,223
473,14SBN-1698,"['promotion', 'private', 'health']",Passed,0,0,1,0,0,1,1,0,0,0,SBN-1698,14,"an act expanding the promotion of breastfeeding, amending for the purpose republic act no. 7600, otherwise known as an act providing incentives to all government and private health institutions with rooming-in and breastfeeding practices and for other purposes",10/3/07,National,Approved by the President of the Philippines,"Cayetano, ""Companera"" Pia S., Ejercito-Estrada, Jinggoy P., Escudero, Francis ""Chiz"" G., Madrigal, M. A., Enrile, Juan Ponce, Lapid, Manuel ""Lito"" M., Zubiri, Juan Miguel F.",3/16/10,True,Pilar Juliana CayetanoP,Nacionalista,Minority,6,7,895,True,10,4,True,False,260
